ORDER_ID,CUSTOMER_ID,ORDER_DATE,STATUS,ORDER_TOTAL
996,557,2025-08-18 23:52:48,DELIVERED,3598.41
997,726,2025-08-18 23:57:15,SHIPPED,940.84
998,512,2025-08-18 23:53:35,SHIPPED,3418.85
999,771,2025-08-18 23:45:38,NEW,3890.82
1000,888,2025-08-19 00:01:30,CANCELLED,1586.43
1001,188,2025-08-18 23:44:56,CANCELLED,4564.03
1002,698,2025-08-18 23:52:52,NEW,2181.03
1003,512,2025-08-18 23:45:54,DELIVERED,3124.44
1004,8,2025-08-18 23:49:36,SHIPPED,2658.36
1005,512,2025-08-18 23:45:34,CANCELLED,2522.94
1006,962,2025-08-18 23:52:27,SHIPPED,304.62
1007,136,2025-08-18 23:53:30,NEW,6046.72
1008,429,2025-08-18 23:58:06,DELIVERED,4718.33
1009,281,2025-08-18 23:59:35,SHIPPED,2545.71
1010,142,2025-08-18 23:58:21,SHIPPED,4860.27
1011,856,2025-08-18 23:46:59,CANCELLED,2945.46
1012,471,2025-08-18 23:49:00,CANCELLED,2295.47
1013,641,2025-08-18 23:53:47,NEW,2303.62
1014,463,2025-08-18 23:55:37,CANCELLED,2514.73
1015,338,2025-08-18 23:52:59,CANCELLED,1694.9
1016,618,2025-08-18 23:49:51,NEW,1419.21
1017,772,2025-08-18 23:46:00,SHIPPED,1760.78
1018,905,2025-08-18 23:53:17,CANCELLED,5460.19
1019,709,2025-08-18 23:58:23,SHIPPED,3249.65
1020,916,2025-08-18 23:59:26,CANCELLED,4540.11
1021,732,2025-08-18 23:47:55,CANCELLED,2218.22
1022,748,2025-08-18 23:51:13,SHIPPED,452.97
1023,627,2025-08-18 23:51:25,CANCELLED,142.36
1024,268,2025-08-18 23:49:29,NEW,2270.21
1025,449,2025-08-18 23:44:55,DELIVERED,42.21
1026,21,2025-08-18 23:55:30,NEW,235.96
1027,658,2025-08-18 23:55:56,CANCELLED,1956.15
1028,171,2025-08-18 23:48:47,CANCELLED,2252.76
1029,367,2025-08-18 23:56:40,NEW,1027.69
1030,160,2025-08-18 23:47:01,SHIPPED,293.44
1031,501,2025-08-18 23:48:29,SHIPPED,2002.71
1032,709,2025-08-18 23:46:40,DELIVERED,380.08
1033,51,2025-08-18 23:55:00,SHIPPED,2536.38
1034,341,2025-08-18 23:43:39,NEW,3287.11
1035,148,2025-08-18 23:44:39,SHIPPED,1873.24
1036,396,2025-08-18 23:47:58,DELIVERED,2276.2
1037,234,2025-08-18 23:58:27,CANCELLED,2426.95
1038,351,2025-08-18 23:52:59,NEW,1875.32
1039,704,2025-08-18 23:56:04,SHIPPED,3199.89
1040,359,2025-08-18 23:55:05,NEW,285.32
1041,499,2025-08-19 00:01:11,NEW,5233.66
1042,64,2025-08-18 23:56:49,DELIVERED,4001.46
1043,442,2025-08-18 23:43:45,SHIPPED,3440.6
1044,720,2025-08-18 23:56:12,DELIVERED,1565.93
1045,267,2025-08-18 23:58:34,CANCELLED,3127.67
1046,779,2025-08-18 23:52:22,CANCELLED,976.16
1047,485,2025-08-18 23:55:41,SHIPPED,4902.68
1048,21,2025-08-18 23:51:15,NEW,389.88
1049,187,2025-08-18 23:57:00,CANCELLED,3519.76
1050,401,2025-08-18 23:45:09,SHIPPED,1964.8
1051,717,2025-08-18 23:57:54,DELIVERED,2466.21
1052,314,2025-08-18 23:55:33,NEW,5372.7
1053,585,2025-08-18 23:46:29,SHIPPED,4156.4
1054,546,2025-08-18 23:50:01,NEW,1211.15
1055,234,2025-08-18 23:54:44,NEW,2970.71
1056,760,2025-08-18 23:53:16,SHIPPED,2101.29
1057,855,2025-08-18 23:44:43,SHIPPED,905.83
1058,190,2025-08-18 23:43:37,CANCELLED,2040.99
1059,353,2025-08-18 23:52:29,DELIVERED,277.77
1060,853,2025-08-18 23:52:31,CANCELLED,2850.38
1061,314,2025-08-18 23:54:11,DELIVERED,1122.92
1062,632,2025-08-19 00:01:06,CANCELLED,1854.99
1063,25,2025-08-18 23:50:29,DELIVERED,4316.52
1064,623,2025-08-18 23:46:55,SHIPPED,493.44
1065,354,2025-08-18 23:45:36,NEW,3690.74
1066,886,2025-08-18 23:59:51,SHIPPED,132.78
1067,996,2025-08-18 23:46:56,CANCELLED,1977.69
1068,498,2025-08-18 23:55:35,DELIVERED,3059.38
1069,83,2025-08-18 23:57:05,SHIPPED,1363.76
1070,901,2025-08-18 23:48:31,SHIPPED,119.88
1071,814,2025-08-18 23:51:32,DELIVERED,2761.38
1072,157,2025-08-18 23:44:26,DELIVERED,3383.56
1073,983,2025-08-18 23:53:15,SHIPPED,1674.51
1074,812,2025-08-18 23:55:07,CANCELLED,2499.15
1075,642,2025-08-18 23:44:29,CANCELLED,2794.21
1076,70,2025-08-18 23:57:55,CANCELLED,783.65
1077,466,2025-08-18 23:54:26,SHIPPED,2225.98
1078,977,2025-08-18 23:57:42,SHIPPED,2779.42
1079,512,2025-08-18 23:52:00,NEW,2057.25
1080,87,2025-08-18 23:52:42,DELIVERED,1499.76
1081,419,2025-08-18 23:59:30,NEW,6537.84
1082,891,2025-08-19 00:00:28,DELIVERED,1421.4
1083,879,2025-08-18 23:49:35,SHIPPED,475.02
1084,706,2025-08-18 23:49:01,NEW,2378.15
1085,512,2025-08-18 23:49:17,CANCELLED,1305.86
1086,537,2025-08-18 23:59:48,CANCELLED,3182.17
1087,712,2025-08-18 23:51:04,CANCELLED,1943.44
1088,573,2025-08-18 23:58:14,DELIVERED,800.75
1089,535,2025-08-18 23:48:48,DELIVERED,1089.56
1090,869,2025-08-18 23:58:19,DELIVERED,880.76
1091,835,2025-08-18 23:49:20,NEW,206.88
1092,352,2025-08-18 23:51:27,DELIVERED,3133.51
1093,868,2025-08-18 23:52:32,CANCELLED,625.6
1094,535,2025-08-18 23:51:51,NEW,1474.92
1095,168,2025-08-19 00:00:36,NEW,959.23
1096,994,2025-08-19 00:00:17,DELIVERED,2267.31
1097,271,2025-08-18 23:58:18,CANCELLED,456.75
1098,626,2025-08-18 23:54:25,CANCELLED,2740.73
1099,167,2025-08-18 23:58:48,SHIPPED,3182.32
1100,356,2025-08-18 23:51:07,CANCELLED,3526.12
1101,748,2025-08-18 23:45:20,SHIPPED,538.16
1102,955,2025-08-18 23:53:44,NEW,2606.9
1103,791,2025-08-18 23:54:37,CANCELLED,885.53
1104,259,2025-08-18 23:57:00,NEW,625.34
1105,425,2025-08-18 23:51:35,DELIVERED,3251.73
1106,853,2025-08-18 23:54:42,DELIVERED,923.5
1107,977,2025-08-18 23:43:31,SHIPPED,2693.82
1108,33,2025-08-18 23:54:11,DELIVERED,384.89
1109,278,2025-08-18 23:45:58,DELIVERED,693.58
1110,263,2025-08-18 23:49:51,CANCELLED,2558.09
1111,266,2025-08-18 23:47:28,CANCELLED,638.72
1112,752,2025-08-18 23:54:27,NEW,978.54
1113,503,2025-08-18 23:50:55,DELIVERED,970.08
1114,683,2025-08-19 00:01:28,SHIPPED,1589.63
1115,967,2025-08-18 23:56:01,NEW,3846.15
1116,923,2025-08-19 00:00:59,SHIPPED,4422.46
1117,739,2025-08-18 23:50:17,NEW,4069.26
1118,972,2025-08-18 23:59:42,NEW,2196.03
1119,655,2025-08-18 23:53:33,SHIPPED,2748.81
1120,511,2025-08-18 23:58:46,SHIPPED,4018.03
1121,683,2025-08-18 23:53:42,SHIPPED,3813.33
1122,458,2025-08-18 23:43:56,SHIPPED,1419.87
1123,638,2025-08-18 23:47:31,CANCELLED,2884.38
1124,391,2025-08-18 23:48:12,DELIVERED,5651.45
1125,896,2025-08-18 23:45:49,SHIPPED,3028.01
1126,669,2025-08-19 00:01:26,CANCELLED,5571.56
1127,268,2025-08-18 23:58:55,NEW,5929.2
1128,971,2025-08-18 23:58:24,CANCELLED,1350.54
1129,699,2025-08-18 23:55:47,SHIPPED,1565.54
1130,798,2025-08-18 23:55:54,CANCELLED,1661.14
1131,112,2025-08-18 23:57:11,DELIVERED,1654.1
1132,265,2025-08-18 23:53:35,DELIVERED,3461.74
1133,15,2025-08-18 23:53:40,DELIVERED,646.83
1134,497,2025-08-18 23:57:07,CANCELLED,1353.71
1135,419,2025-08-18 23:53:43,NEW,2171.42
1136,508,2025-08-18 23:43:43,NEW,449.92
1137,715,2025-08-18 23:54:38,NEW,2867.37
1138,637,2025-08-18 23:43:38,SHIPPED,1720.86
1139,411,2025-08-18 23:55:40,NEW,3469.14
1140,871,2025-08-18 23:47:43,SHIPPED,3857.74
1141,464,2025-08-18 23:52:34,CANCELLED,2141.55
1142,539,2025-08-18 23:54:50,NEW,2950.56
1143,418,2025-08-18 23:50:26,SHIPPED,2474.79
1144,432,2025-08-19 00:01:00,DELIVERED,2269.63
1145,883,2025-08-18 23:46:26,DELIVERED,1306.27
1146,947,2025-08-18 23:58:34,DELIVERED,1386.18
1147,218,2025-08-18 23:48:11,SHIPPED,733.84
1148,386,2025-08-18 23:54:25,DELIVERED,3320.81
1149,453,2025-08-18 23:46:22,CANCELLED,3619.02
1150,704,2025-08-18 23:54:14,SHIPPED,3995.61
1151,425,2025-08-18 23:55:40,CANCELLED,3039.66
1152,324,2025-08-18 23:47:08,NEW,64.73
1153,638,2025-08-18 23:59:29,CANCELLED,392.54
1154,489,2025-08-18 23:44:51,CANCELLED,2733.2
1155,276,2025-08-18 23:58:16,SHIPPED,2735.91
1156,248,2025-08-18 23:57:33,CANCELLED,4126.32
1157,498,2025-08-18 23:59:26,SHIPPED,207.87
1158,841,2025-08-18 23:54:33,SHIPPED,1340.34
1159,392,2025-08-19 00:00:02,DELIVERED,642.42
1160,183,2025-08-18 23:47:43,NEW,2626.45
1161,527,2025-08-18 23:51:06,NEW,2607.41
1162,870,2025-08-18 23:55:40,NEW,3755.16
1163,316,2025-08-18 23:53:59,CANCELLED,2180.3
1164,704,2025-08-18 23:55:18,DELIVERED,6166.72
1165,532,2025-08-19 00:00:21,SHIPPED,5923.67
1166,69,2025-08-18 23:48:54,CANCELLED,155.96
1167,880,2025-08-18 23:52:05,NEW,822.45
1168,346,2025-08-18 23:53:48,NEW,2069.17
1169,549,2025-08-18 23:49:07,CANCELLED,3219.85
1170,576,2025-08-18 23:44:32,SHIPPED,2134.63
1171,659,2025-08-18 23:56:53,NEW,3612.63
1172,273,2025-08-18 23:49:33,NEW,1478.06
1173,465,2025-08-18 23:50:41,NEW,6541.52
1174,460,2025-08-18 23:55:24,CANCELLED,1618.31
1175,58,2025-08-18 23:56:17,DELIVERED,4588.91
1176,77,2025-08-18 23:49:48,DELIVERED,2426.35
1177,160,2025-08-18 23:56:58,NEW,1841.01
1178,507,2025-08-18 23:53:30,SHIPPED,793.56
1179,766,2025-08-18 23:49:58,DELIVERED,4710.1
1180,360,2025-08-18 23:58:03,DELIVERED,3499.44
1181,657,2025-08-18 23:55:29,DELIVERED,1437.0
1182,25,2025-08-18 23:51:05,NEW,2512.11
1183,760,2025-08-18 23:49:23,DELIVERED,962.62
1184,406,2025-08-18 23:48:52,DELIVERED,3366.17
1185,504,2025-08-18 23:45:28,NEW,2993.52
1186,701,2025-08-18 23:56:35,NEW,1842.43
1187,835,2025-08-18 23:58:27,CANCELLED,1239.37
1188,666,2025-08-18 23:59:59,NEW,2601.69
1189,696,2025-08-18 23:54:07,NEW,2082.24
1190,751,2025-08-18 23:57:56,NEW,7313.22
1191,977,2025-08-18 23:44:45,DELIVERED,3643.2
1192,337,2025-08-18 23:43:53,NEW,1910.3
1193,726,2025-08-18 23:48:39,DELIVERED,627.06
1194,933,2025-08-18 23:50:06,NEW,2984.78
1195,592,2025-08-18 23:53:16,DELIVERED,2489.63
1196,945,2025-08-18 23:59:57,NEW,4592.76
1197,895,2025-08-18 23:51:39,NEW,5099.58
1198,949,2025-08-18 23:45:07,DELIVERED,2064.88
1199,214,2025-08-18 23:50:54,CANCELLED,1009.12
1200,234,2025-08-18 23:47:34,NEW,4621.33
1201,685,2025-08-18 23:48:43,DELIVERED,3960.11
1202,842,2025-08-18 23:47:25,SHIPPED,3223.59
1203,697,2025-08-18 23:56:34,NEW,1034.13
1204,800,2025-08-18 23:56:05,SHIPPED,1810.47
1205,161,2025-08-18 23:48:33,NEW,4242.12
1206,999,2025-08-18 23:44:01,NEW,2090.18
1207,569,2025-08-19 00:00:23,SHIPPED,5060.44
1208,516,2025-08-18 23:59:53,DELIVERED,3762.06
1209,968,2025-08-18 23:46:13,DELIVERED,2947.23
1210,682,2025-08-18 23:52:21,NEW,798.76
1211,283,2025-08-18 23:50:10,SHIPPED,2985.62
1212,802,2025-08-18 23:47:34,SHIPPED,1080.65
1213,66,2025-08-18 23:44:14,DELIVERED,1363.38
1214,72,2025-08-18 23:51:38,SHIPPED,1130.15
1215,83,2025-08-18 23:49:58,NEW,3385.37
1216,958,2025-08-18 23:47:19,SHIPPED,121.74
1217,646,2025-08-18 23:51:54,CANCELLED,3715.38
1218,474,2025-08-19 00:00:42,CANCELLED,1997.25
1219,171,2025-08-18 23:53:51,DELIVERED,3744.26
1220,770,2025-08-18 23:57:36,DELIVERED,1695.58
1221,578,2025-08-18 23:46:19,NEW,1844.28
1222,86,2025-08-18 23:57:07,SHIPPED,3472.54
1223,1000,2025-08-18 23:57:47,DELIVERED,783.12
1224,816,2025-08-18 23:49:23,NEW,722.36
1225,62,2025-08-18 23:50:57,CANCELLED,3382.6
1226,204,2025-08-18 23:45:27,DELIVERED,1110.06
1227,267,2025-08-19 00:00:00,NEW,236.35
1228,127,2025-08-18 23:54:45,NEW,1085.08
1229,732,2025-08-18 23:46:50,NEW,4344.15
1230,530,2025-08-18 23:46:03,CANCELLED,5668.45
1231,92,2025-08-19 00:00:42,CANCELLED,1634.27
1232,4,2025-08-18 23:56:23,CANCELLED,1928.17
1233,190,2025-08-18 23:57:13,DELIVERED,3550.74
1234,442,2025-08-18 23:50:25,DELIVERED,4240.55
1235,533,2025-08-18 23:53:08,DELIVERED,1555.34
1236,70,2025-08-18 23:57:17,SHIPPED,6260.02
1237,292,2025-08-19 00:01:23,SHIPPED,2182.13
1238,629,2025-08-18 23:44:19,SHIPPED,1217.37
1239,594,2025-08-19 00:00:45,SHIPPED,1539.33
1240,334,2025-08-18 23:56:36,CANCELLED,1747.06
1241,273,2025-08-18 23:51:47,CANCELLED,3908.99
1242,156,2025-08-18 23:49:02,NEW,710.41
1243,755,2025-08-18 23:59:09,NEW,2079.89
1244,81,2025-08-18 23:56:53,NEW,1852.93
1245,526,2025-08-18 23:53:26,CANCELLED,2209.98
1246,272,2025-08-18 23:57:46,SHIPPED,3486.52
1247,424,2025-08-18 23:51:54,CANCELLED,168.91
1248,742,2025-08-18 23:48:54,NEW,217.7
1249,513,2025-08-18 23:44:09,SHIPPED,220.5
1250,80,2025-08-18 23:58:01,SHIPPED,2932.44
1251,225,2025-08-18 23:57:55,SHIPPED,996.37
1252,914,2025-08-18 23:51:00,NEW,994.11
1253,633,2025-08-18 23:52:07,CANCELLED,303.78
1254,337,2025-08-18 23:59:47,SHIPPED,1331.24
1255,684,2025-08-18 23:54:51,DELIVERED,2545.16
1256,676,2025-08-18 23:46:54,SHIPPED,1220.22
1257,64,2025-08-18 23:52:46,DELIVERED,4174.85
1258,830,2025-08-18 23:57:45,NEW,2074.41
1259,997,2025-08-18 23:44:12,SHIPPED,8725.89
1260,544,2025-08-18 23:52:06,SHIPPED,3029.17
1261,724,2025-08-18 23:45:59,CANCELLED,5754.47
1262,447,2025-08-18 23:50:49,SHIPPED,1970.07
1263,110,2025-08-18 23:54:37,SHIPPED,1378.05
1264,762,2025-08-18 23:49:51,CANCELLED,711.78
1265,756,2025-08-18 23:56:52,NEW,1469.55
1266,326,2025-08-19 00:00:45,SHIPPED,541.37
1267,781,2025-08-18 23:55:24,CANCELLED,695.76
1268,657,2025-08-18 23:51:50,CANCELLED,2077.54
1269,997,2025-08-18 23:46:21,DELIVERED,2528.1
1270,307,2025-08-18 23:45:02,CANCELLED,3044.79
1271,800,2025-08-18 23:57:42,DELIVERED,1444.29
1272,251,2025-08-18 23:53:24,DELIVERED,431.8
1273,154,2025-08-18 23:57:53,SHIPPED,1704.66
1274,653,2025-08-19 00:00:30,NEW,174.72
1275,256,2025-08-18 23:53:12,SHIPPED,2855.51
1276,385,2025-08-18 23:43:35,SHIPPED,2197.22
1277,800,2025-08-18 23:44:49,NEW,1875.67
1278,550,2025-08-18 23:47:11,DELIVERED,3692.89
1279,621,2025-08-19 00:00:15,DELIVERED,1832.19
1280,428,2025-08-18 23:45:27,NEW,1451.4
1281,313,2025-08-18 23:43:55,DELIVERED,1438.68
1282,590,2025-08-18 23:47:40,NEW,738.48
1283,986,2025-08-18 23:43:57,NEW,4769.39
1284,368,2025-08-18 23:59:22,NEW,1516.46
1285,887,2025-08-18 23:45:15,DELIVERED,3979.73
1286,47,2025-08-18 23:51:32,NEW,4421.84
1287,173,2025-08-18 23:50:24,CANCELLED,1935.29
1288,241,2025-08-18 23:49:32,SHIPPED,1402.42
1289,386,2025-08-18 23:48:15,SHIPPED,3432.42
1290,453,2025-08-19 00:00:38,CANCELLED,3077.81
1291,43,2025-08-18 23:50:19,SHIPPED,3149.42
1292,887,2025-08-18 23:57:10,DELIVERED,2277.1
1293,702,2025-08-18 23:55:39,DELIVERED,2346.29
1294,280,2025-08-18 23:59:57,NEW,3352.56
1295,12,2025-08-18 23:46:58,NEW,1085.75
1296,683,2025-08-18 23:53:11,SHIPPED,2679.84
1297,237,2025-08-18 23:55:26,CANCELLED,1188.74
1298,579,2025-08-18 23:53:58,SHIPPED,2522.6
1299,911,2025-08-18 23:54:45,NEW,577.32
1300,65,2025-08-18 23:50:35,NEW,1039.29
1301,122,2025-08-18 23:50:04,CANCELLED,1317.96
1302,321,2025-08-18 23:51:33,NEW,1892.23
1303,972,2025-08-18 23:57:38,SHIPPED,6036.1
1304,149,2025-08-18 23:47:30,DELIVERED,2560.34
1305,217,2025-08-18 23:59:40,DELIVERED,972.84
1306,782,2025-08-18 23:46:23,NEW,5069.55
1307,919,2025-08-18 23:53:12,DELIVERED,612.8
1308,722,2025-08-18 23:45:01,CANCELLED,2068.06
1309,634,2025-08-18 23:58:16,NEW,330.15
1310,116,2025-08-18 23:48:15,NEW,1758.19
1311,854,2025-08-18 23:50:22,NEW,135.68
1312,975,2025-08-18 23:45:31,SHIPPED,5180.63
1313,967,2025-08-18 23:53:23,SHIPPED,3905.28
1314,901,2025-08-18 23:54:32,CANCELLED,455.08
1315,274,2025-08-18 23:53:12,CANCELLED,4795.68
1316,838,2025-08-19 00:01:24,NEW,2136.45
1317,242,2025-08-18 23:58:48,SHIPPED,1475.67
1318,546,2025-08-18 23:55:15,CANCELLED,289.37
1319,972,2025-08-18 23:54:09,CANCELLED,37.66
1320,264,2025-08-18 23:43:44,NEW,2505.39
1321,95,2025-08-18 23:45:09,CANCELLED,1531.6
1322,371,2025-08-18 23:55:12,SHIPPED,1343.45
1323,36,2025-08-18 23:45:00,DELIVERED,699.76
1324,713,2025-08-18 23:52:00,SHIPPED,377.22
1325,937,2025-08-19 00:00:01,DELIVERED,1955.87
1326,657,2025-08-19 00:01:20,NEW,759.59
1327,772,2025-08-19 00:00:20,SHIPPED,466.02
1328,532,2025-08-18 23:45:34,CANCELLED,2082.67
1329,32,2025-08-18 23:55:16,SHIPPED,4087.49
1330,100,2025-08-18 23:59:23,SHIPPED,2538.89
1331,198,2025-08-18 23:59:37,CANCELLED,2034.75
1332,972,2025-08-18 23:52:09,SHIPPED,1819.51
1333,179,2025-08-18 23:45:58,SHIPPED,1919.66
1334,343,2025-08-18 23:51:22,SHIPPED,2399.2
1335,269,2025-08-18 23:59:10,NEW,1838.32
1336,41,2025-08-18 23:46:37,CANCELLED,2334.22
1337,354,2025-08-18 23:44:02,NEW,2242.17
1338,474,2025-08-18 23:48:09,CANCELLED,826.02
1339,887,2025-08-18 23:59:16,SHIPPED,2999.01
1340,202,2025-08-18 23:43:43,SHIPPED,3962.05
1341,397,2025-08-18 23:50:33,SHIPPED,1509.68
1342,584,2025-08-18 23:44:54,NEW,1563.04
1343,759,2025-08-18 23:53:22,NEW,960.87
1344,51,2025-08-18 23:58:00,CANCELLED,1264.11
1345,824,2025-08-18 23:57:41,SHIPPED,4102.73
1346,763,2025-08-18 23:43:42,DELIVERED,2449.4
1347,660,2025-08-18 23:52:24,NEW,2385.82
1348,222,2025-08-18 23:51:04,CANCELLED,1217.54
1349,924,2025-08-18 23:58:31,DELIVERED,1019.84
1350,383,2025-08-18 23:49:33,SHIPPED,1627.84
1351,744,2025-08-18 23:58:02,SHIPPED,2260.23
1352,622,2025-08-18 23:59:20,DELIVERED,2360.89
1353,156,2025-08-18 23:49:20,SHIPPED,4297.93
1354,811,2025-08-18 23:53:23,NEW,1355.81
1355,277,2025-08-18 23:57:45,CANCELLED,384.94
1356,577,2025-08-18 23:48:15,DELIVERED,1531.55
1357,518,2025-08-18 23:57:05,NEW,2841.17
1358,606,2025-08-18 23:48:12,SHIPPED,1012.2
1359,139,2025-08-18 23:49:09,CANCELLED,3008.84
1360,855,2025-08-18 23:50:54,NEW,2112.35
1361,554,2025-08-18 23:45:00,SHIPPED,1153.03
1362,993,2025-08-18 23:44:16,DELIVERED,1029.05
1363,531,2025-08-18 23:54:25,NEW,4960.71
1364,94,2025-08-18 23:57:20,NEW,2127.5
1365,224,2025-08-18 23:45:09,CANCELLED,2499.99
1366,519,2025-08-18 23:53:09,NEW,4711.5
1367,991,2025-08-18 23:58:58,SHIPPED,2403.65
1368,613,2025-08-18 23:58:45,NEW,4505.88
1369,789,2025-08-18 23:50:48,SHIPPED,865.59
1370,991,2025-08-18 23:46:02,DELIVERED,1399.76
1371,398,2025-08-18 23:47:24,CANCELLED,3399.8
1372,618,2025-08-18 23:59:11,DELIVERED,2964.09
1373,576,2025-08-18 23:48:38,DELIVERED,2542.85
1374,515,2025-08-18 23:45:09,DELIVERED,2635.65
1375,460,2025-08-18 23:59:33,SHIPPED,2195.37
1376,756,2025-08-18 23:46:15,CANCELLED,1621.31
1377,661,2025-08-18 23:53:01,DELIVERED,3047.3
1378,372,2025-08-18 23:47:12,NEW,3270.18
1379,106,2025-08-18 23:52:14,CANCELLED,594.94
1380,890,2025-08-18 23:52:40,SHIPPED,3504.23
1381,99,2025-08-18 23:51:48,CANCELLED,944.63
1382,471,2025-08-18 23:56:18,SHIPPED,2229.87
1383,657,2025-08-19 00:00:08,NEW,1528.22
1384,171,2025-08-18 23:47:00,SHIPPED,924.93
1385,720,2025-08-18 23:43:50,NEW,744.3
1386,620,2025-08-18 23:59:03,CANCELLED,4607.34
1387,901,2025-08-18 23:56:53,NEW,3056.84
1388,361,2025-08-19 00:00:09,NEW,1378.94
1389,55,2025-08-18 23:47:26,NEW,463.12
1390,606,2025-08-18 23:47:56,NEW,879.96
1391,322,2025-08-18 23:44:38,CANCELLED,1619.44
1392,347,2025-08-18 23:50:03,NEW,3806.94
1393,406,2025-08-18 23:49:04,NEW,27.57
1394,391,2025-08-18 23:51:50,NEW,1539.16
1395,487,2025-08-18 23:51:25,DELIVERED,1113.17
1396,19,2025-08-18 23:45:14,SHIPPED,2333.32
1397,295,2025-08-18 23:49:20,DELIVERED,3430.9
1398,952,2025-08-18 23:49:47,DELIVERED,35.15
1399,646,2025-08-18 23:49:24,CANCELLED,176.58
1400,141,2025-08-18 23:59:31,NEW,5574.92
1401,465,2025-08-18 23:47:21,CANCELLED,4978.27
1402,113,2025-08-18 23:52:31,NEW,2784.73
1403,712,2025-08-18 23:57:08,CANCELLED,1442.55
1404,781,2025-08-18 23:57:27,SHIPPED,1078.68
1405,980,2025-08-18 23:47:38,SHIPPED,4158.54
1406,187,2025-08-18 23:44:03,NEW,1281.51
1407,909,2025-08-19 00:01:15,DELIVERED,4227.85
1408,11,2025-08-18 23:44:42,CANCELLED,1894.2
1409,856,2025-08-18 23:50:28,NEW,2006.55
1410,278,2025-08-18 23:50:11,SHIPPED,415.46
1411,11,2025-08-18 23:47:43,DELIVERED,1812.36
1412,86,2025-08-18 23:55:32,NEW,1305.06
1413,670,2025-08-18 23:44:21,NEW,1272.36
1414,585,2025-08-18 23:51:40,SHIPPED,1231.76
1415,63,2025-08-18 23:53:36,DELIVERED,3068.32
1416,744,2025-08-18 23:46:57,SHIPPED,5548.59
1417,572,2025-08-19 00:01:25,CANCELLED,1451.13
1418,218,2025-08-18 23:49:52,CANCELLED,3757.27
1419,120,2025-08-18 23:45:59,SHIPPED,2286.99
1420,144,2025-08-18 23:59:20,CANCELLED,4310.0
1421,749,2025-08-18 23:52:05,CANCELLED,444.15
1422,204,2025-08-18 23:58:43,SHIPPED,1155.14
1423,763,2025-08-18 23:48:54,CANCELLED,1370.64
1424,266,2025-08-18 23:45:28,NEW,3884.7
1425,879,2025-08-18 23:59:16,CANCELLED,1332.49
1426,336,2025-08-18 23:49:09,CANCELLED,2932.22
1427,748,2025-08-18 23:49:59,SHIPPED,5427.83
1428,975,2025-08-18 23:58:31,SHIPPED,2390.4
1429,815,2025-08-18 23:53:27,DELIVERED,3368.45
1430,654,2025-08-18 23:45:09,SHIPPED,40.38
1431,942,2025-08-18 23:45:55,CANCELLED,2864.93
1432,130,2025-08-18 23:48:59,NEW,4482.37
1433,553,2025-08-18 23:54:05,DELIVERED,1680.95
1434,754,2025-08-18 23:57:18,CANCELLED,3233.47
1435,894,2025-08-18 23:51:10,CANCELLED,2076.83
1436,578,2025-08-19 00:00:36,SHIPPED,1697.84
1437,226,2025-08-19 00:01:04,NEW,26.28
1438,485,2025-08-18 23:59:55,SHIPPED,4203.63
1439,308,2025-08-18 23:50:21,DELIVERED,4354.79
1440,113,2025-08-18 23:49:58,SHIPPED,749.18
1441,480,2025-08-18 23:48:19,DELIVERED,1799.07
1442,924,2025-08-18 23:47:32,DELIVERED,2321.97
1443,885,2025-08-18 23:43:45,DELIVERED,3870.13
1444,414,2025-08-19 00:01:23,SHIPPED,1083.87
1445,26,2025-08-18 23:47:48,DELIVERED,1173.69
1446,922,2025-08-18 23:55:57,CANCELLED,3304.05
1447,39,2025-08-18 23:44:50,DELIVERED,5401.25
1448,321,2025-08-18 23:47:15,CANCELLED,8474.86
1449,83,2025-08-18 23:55:53,SHIPPED,1750.74
1450,396,2025-08-19 00:00:34,CANCELLED,4517.58
1451,261,2025-08-18 23:50:01,NEW,547.42
1452,509,2025-08-18 23:55:12,CANCELLED,1037.25
1453,418,2025-08-19 00:01:08,DELIVERED,2559.33
1454,516,2025-08-19 00:00:52,DELIVERED,2619.6
1455,672,2025-08-19 00:00:05,SHIPPED,1458.61
1456,126,2025-08-18 23:53:22,SHIPPED,2990.72
1457,177,2025-08-18 23:48:52,SHIPPED,1596.3
1458,626,2025-08-18 23:52:59,CANCELLED,2600.01
1459,110,2025-08-18 23:55:37,CANCELLED,3094.15
1460,904,2025-08-18 23:47:53,NEW,2621.13
1461,311,2025-08-18 23:52:36,DELIVERED,2606.4
1462,335,2025-08-18 23:49:48,CANCELLED,1679.29
1463,722,2025-08-18 23:47:05,SHIPPED,2287.28
1464,633,2025-08-18 23:57:46,SHIPPED,1406.0
1465,361,2025-08-18 23:59:10,SHIPPED,162.84
1466,735,2025-08-18 23:49:01,SHIPPED,1280.65
1467,944,2025-08-18 23:44:04,DELIVERED,3324.33
1468,529,2025-08-18 23:44:15,CANCELLED,934.48
1469,676,2025-08-18 23:58:33,SHIPPED,1912.5
1470,52,2025-08-18 23:54:54,DELIVERED,4230.16
1471,265,2025-08-18 23:44:09,NEW,1034.75
1472,557,2025-08-18 23:54:25,DELIVERED,2082.68
1473,362,2025-08-18 23:50:05,SHIPPED,1311.54
1474,428,2025-08-18 23:51:33,SHIPPED,877.76
1475,993,2025-08-18 23:45:52,NEW,2711.35
1476,597,2025-08-18 23:45:50,DELIVERED,4330.72
