ORDER_ITEM_ID,ORDER_ID,PRODUCT_ID,QUANTITY,UNIT_PRICE,EXTENDED_PRICE
4975,1643,20,3,369.45,1108.35
4976,1643,186,1,385.49,385.49
4977,1644,147,5,7.89,39.45
4978,1644,183,5,58.18,290.9
4979,1644,68,4,122.61,490.44
4980,1644,10,2,234.01,468.02
4981,1644,194,3,322.03,966.09
4982,1645,52,3,480.85,1442.55
4983,1645,161,5,185.44,927.2
4984,1645,173,5,348.02,1740.1
4985,1645,67,4,187.95,751.8
4986,1646,38,1,476.49,476.49
4987,1646,165,3,147.11,441.33
4988,1647,151,5,54.31,271.55
4989,1648,154,2,29.57,59.14
4990,1648,64,5,106.85,534.25
4991,1648,21,5,496.17,2480.85
4992,1648,22,5,261.83,1309.15
4993,1648,161,5,180.03,900.15
4994,1649,8,3,267.43,802.29
4995,1649,101,4,158.86,635.44
4996,1649,14,3,452.76,1358.28
4997,1650,41,5,31.35,156.75
4998,1650,153,5,342.96,1714.8
4999,1650,140,5,119.0,595.0
5000,1650,110,3,93.68,281.04
5001,1650,65,1,431.64,431.64
5002,1651,96,2,487.79,975.58
5003,1652,67,2,221.23,442.46
5004,1653,67,4,94.31,377.24
5005,1653,5,3,242.95,728.85
5006,1653,68,3,178.67,536.01
5007,1653,88,3,317.8,953.4
5008,1654,129,4,147.74,590.96
5009,1655,123,4,25.54,102.16
5010,1655,30,5,342.75,1713.75
5011,1655,73,5,220.98,1104.9
5012,1656,91,2,182.96,365.92
5013,1657,37,3,202.53,607.59
5014,1657,21,4,166.5,666.0
5015,1657,133,3,462.53,1387.59
5016,1658,13,2,335.45,670.9
5017,1658,92,4,217.11,868.44
5018,1658,6,3,119.42,358.26
5019,1658,134,4,78.37,313.48
5020,1659,191,1,220.45,220.45
5021,1659,79,1,202.97,202.97
5022,1660,4,3,231.64,694.92
5023,1660,176,1,24.89,24.89
5024,1661,49,3,499.2,1497.6
5025,1661,186,3,200.56,601.68
5026,1662,73,1,120.59,120.59
5027,1662,58,2,138.1,276.2
5028,1662,77,3,80.24,240.72
5029,1662,13,5,30.46,152.3
5030,1662,92,4,404.02,1616.08
5031,1663,170,2,369.93,739.86
5032,1663,44,1,431.66,431.66
5033,1663,71,3,266.97,800.91
5034,1663,108,4,149.48,597.92
5035,1664,123,1,379.0,379.0
5036,1665,137,1,419.29,419.29
5037,1665,4,3,237.86,713.58
5038,1666,132,4,342.36,1369.44
5039,1666,149,4,402.64,1610.56
5040,1666,76,1,481.97,481.97
5041,1666,40,1,211.1,211.1
5042,1667,196,1,44.93,44.93
5043,1668,188,5,494.65,2473.25
5044,1668,196,3,398.23,1194.69
5045,1668,36,4,22.97,91.88
5046,1669,86,3,166.77,500.31
5047,1669,73,4,265.97,1063.88
5048,1669,183,5,156.11,780.55
5049,1670,87,4,170.53,682.12
5050,1670,79,2,146.49,292.98
5051,1671,35,1,43.6,43.6
5052,1671,93,3,25.35,76.05
5053,1671,190,2,31.2,62.4
5054,1671,164,3,384.92,1154.76
5055,1671,64,1,393.47,393.47
5056,1672,177,5,244.84,1224.2
5057,1672,175,1,371.93,371.93
5058,1672,45,3,467.28,1401.84
5059,1673,90,5,89.32,446.6
5060,1674,187,4,351.84,1407.36
5061,1675,85,4,32.55,130.2
5062,1676,124,4,227.82,911.28
5063,1676,179,1,362.71,362.71
5064,1677,138,4,288.54,1154.16
5065,1678,179,3,219.72,659.16
5066,1678,180,1,299.24,299.24
5067,1678,56,5,350.41,1752.05
5068,1678,97,2,279.39,558.78
5069,1679,14,4,52.25,209.0
5070,1680,51,1,378.9,378.9
5071,1680,51,1,299.73,299.73
5072,1680,109,5,470.53,2352.65
5073,1681,164,1,207.09,207.09
5074,1682,189,5,475.17,2375.85
5075,1682,17,4,311.8,1247.2
5076,1682,40,5,487.89,2439.45
5077,1682,186,3,125.32,375.96
5078,1683,190,4,433.34,1733.36
5079,1683,114,4,283.26,1133.04
5080,1683,1,4,82.46,329.84
5081,1683,34,1,102.18,102.18
5082,1684,12,4,174.33,697.32
5083,1684,163,2,426.89,853.78
5084,1684,200,2,460.38,920.76
5085,1684,137,1,44.17,44.17
5086,1685,86,4,23.15,92.6
5087,1686,148,2,453.76,907.52
5088,1686,141,5,64.58,322.9
5089,1686,104,1,266.65,266.65
5090,1686,44,4,170.19,680.76
5091,1686,178,5,254.07,1270.35
5092,1687,132,3,126.57,379.71
5093,1687,198,4,288.68,1154.72
5094,1687,83,5,333.76,1668.8
5095,1687,78,4,205.13,820.52
5096,1688,198,3,231.7,695.1
5097,1688,182,3,16.75,50.25
5098,1688,160,2,33.73,67.46
5099,1689,197,5,79.2,396.0
5100,1689,67,3,13.69,41.07
5101,1689,154,4,74.02,296.08
5102,1689,28,4,229.4,917.6
5103,1690,144,2,346.14,692.28
5104,1690,130,4,43.42,173.68
5105,1690,153,3,380.17,1140.51
5106,1690,181,2,123.1,246.2
5107,1691,69,2,8.76,17.52
5108,1692,90,2,58.47,116.94
5109,1692,48,1,464.48,464.48
5110,1692,83,4,439.66,1758.64
5111,1692,63,4,68.94,275.76
5112,1692,151,2,151.62,303.24
5113,1693,83,5,363.67,1818.35
5114,1693,196,2,328.83,657.66
5115,1693,157,4,167.45,669.8
5116,1693,53,5,369.38,1846.9
5117,1694,111,2,394.4,788.8
5118,1694,166,1,6.39,6.39
5119,1694,177,3,170.18,510.54
5120,1695,74,5,339.78,1698.9
5121,1696,149,3,211.13,633.39
5122,1696,56,5,157.11,785.55
5123,1696,120,1,14.77,14.77
5124,1696,98,5,433.56,2167.8
5125,1696,131,2,145.27,290.54
5126,1697,48,3,130.47,391.41
5127,1697,43,3,337.87,1013.61
5128,1697,189,4,325.5,1302.0
5129,1697,130,2,238.54,477.08
5130,1697,78,4,215.31,861.24
5131,1698,171,2,184.12,368.24
5132,1698,32,1,469.39,469.39
5133,1698,172,4,497.18,1988.72
5134,1698,74,2,36.21,72.42
5135,1699,76,3,426.72,1280.16
5136,1699,146,2,219.21,438.42
5137,1699,105,1,219.08,219.08
5138,1699,172,5,339.47,1697.35
5139,1699,18,2,154.02,308.04
5140,1700,113,1,460.67,460.67
5141,1700,157,5,39.53,197.65
5142,1700,191,4,173.3,693.2
5143,1700,179,3,52.65,157.95
5144,1701,119,4,153.85,615.4
5145,1701,153,4,155.0,620.0
5146,1702,150,2,192.0,384.0
5147,1702,36,2,83.91,167.82
5148,1702,172,4,140.33,561.32
5149,1703,72,1,334.36,334.36
5150,1703,59,2,245.85,491.7
5151,1703,57,5,32.25,161.25
5152,1703,149,1,310.26,310.26
5153,1704,170,3,394.25,1182.75
5154,1705,51,4,368.51,1474.04
5155,1705,88,3,133.33,399.99
5156,1705,135,2,497.54,995.08
5157,1706,114,1,486.76,486.76
5158,1707,63,1,221.4,221.4
5159,1707,44,1,120.93,120.93
5160,1707,23,3,344.75,1034.25
5161,1707,125,3,193.94,581.82
5162,1707,133,5,392.39,1961.95
5163,1708,199,5,141.5,707.5
5164,1708,3,3,149.98,449.94
5165,1708,31,4,347.03,1388.12
5166,1708,109,2,109.66,219.32
5167,1708,69,3,261.49,784.47
5168,1709,107,4,350.68,1402.72
5169,1709,89,1,234.85,234.85
5170,1709,40,3,225.43,676.29
5171,1709,52,4,468.94,1875.76
5172,1710,48,3,481.17,1443.51
5173,1710,43,2,296.37,592.74
5174,1711,75,3,398.01,1194.03
5175,1711,125,5,447.74,2238.7
5176,1711,190,1,427.82,427.82
5177,1711,69,4,263.41,1053.64
5178,1711,124,3,327.34,982.02
5179,1712,55,2,336.49,672.98
5180,1712,194,2,61.61,123.22
5181,1712,115,2,155.87,311.74
5182,1712,165,2,139.43,278.86
5183,1712,135,1,175.18,175.18
5184,1713,93,5,108.88,544.4
5185,1714,95,3,442.27,1326.81
5186,1714,185,5,368.04,1840.2
5187,1715,143,2,10.71,21.42
5188,1715,113,5,422.81,2114.05
5189,1716,71,5,205.22,1026.1
5190,1717,190,3,182.33,546.99
5191,1717,1,1,478.83,478.83
5192,1717,155,5,457.3,2286.5
5193,1717,160,5,185.05,925.25
5194,1718,57,4,95.24,380.96
5195,1718,182,1,155.58,155.58
5196,1718,37,5,369.8,1849.0
5197,1719,171,5,120.22,601.1
5198,1720,34,4,417.04,1668.16
5199,1720,75,3,72.77,218.31
5200,1720,156,4,254.01,1016.04
5201,1720,156,2,170.97,341.94
5202,1721,28,3,316.05,948.15
5203,1721,172,1,335.35,335.35
5204,1722,60,4,313.88,1255.52
5205,1722,170,1,384.84,384.84
5206,1722,87,2,178.72,357.44
5207,1722,130,2,49.37,98.74
5208,1722,188,2,461.65,923.3
5209,1723,19,3,328.76,986.28
5210,1723,52,4,126.96,507.84
5211,1723,148,5,165.32,826.6
5212,1723,3,4,126.49,505.96
5213,1723,44,4,361.31,1445.24
5214,1724,128,4,233.37,933.48
5215,1724,85,1,321.68,321.68
5216,1725,149,1,138.78,138.78
5217,1726,195,1,498.11,498.11
5218,1726,112,2,479.32,958.64
5219,1726,158,2,494.66,989.32
5220,1726,172,5,423.94,2119.7
5221,1727,81,2,110.42,220.84
5222,1727,146,4,318.11,1272.44
5223,1727,66,4,294.38,1177.52
5224,1727,74,3,5.74,17.22
5225,1728,163,4,395.3,1581.2
5226,1728,197,2,466.57,933.14
5227,1728,98,5,10.16,50.8
5228,1729,127,2,480.01,960.02
5229,1730,48,3,228.04,684.12
5230,1730,69,1,158.79,158.79
5231,1730,93,3,435.44,1306.32
5232,1731,129,2,410.85,821.7
5233,1731,123,2,124.12,248.24
5234,1732,194,4,376.27,1505.08
5235,1732,48,5,212.52,1062.6
5236,1733,133,4,111.84,447.36
5237,1734,91,2,307.7,615.4
5238,1734,136,4,485.43,1941.72
5239,1735,113,1,164.62,164.62
5240,1735,75,4,143.72,574.88
5241,1735,146,2,381.57,763.14
5242,1735,188,4,462.66,1850.64
5243,1736,166,3,170.38,511.14
5244,1736,149,3,315.07,945.21
5245,1736,55,4,327.71,1310.84
5246,1736,86,4,496.09,1984.36
5247,1737,130,4,44.95,179.8
5248,1738,164,1,288.89,288.89
5249,1738,150,2,30.31,60.62
5250,1738,72,2,230.3,460.6
5251,1739,152,2,444.94,889.88
5252,1740,28,2,485.98,971.96
5253,1740,137,3,120.35,361.05
5254,1740,61,1,134.55,134.55
5255,1740,195,4,232.0,928.0
5256,1741,50,3,186.9,560.7
5257,1741,63,4,426.32,1705.28
5258,1742,28,5,340.29,1701.45
5259,1742,108,1,321.04,321.04
5260,1743,13,4,472.3,1889.2
5261,1743,128,5,468.93,2344.65
5262,1743,174,1,370.31,370.31
5263,1743,66,5,381.35,1906.75
5264,1744,169,3,35.09,105.27
5265,1744,143,1,343.87,343.87
5266,1744,84,5,475.45,2377.25
5267,1745,62,5,336.35,1681.75
5268,1745,157,2,177.97,355.94
5269,1745,92,4,18.01,72.04
5270,1746,174,1,79.41,79.41
5271,1746,55,5,43.67,218.35
5272,1746,69,4,298.39,1193.56
5273,1746,70,3,239.85,719.55
5274,1747,59,5,459.36,2296.8
5275,1747,54,1,360.83,360.83
5276,1747,157,3,88.72,266.16
5277,1747,179,2,240.95,481.9
5278,1747,183,4,119.01,476.04
5279,1748,90,3,213.36,640.08
5280,1748,75,5,343.05,1715.25
5281,1748,39,5,475.3,2376.5
5282,1749,115,1,148.46,148.46
5283,1749,139,5,171.52,857.6
5284,1750,140,2,489.67,979.34
5285,1751,24,5,420.88,2104.4
5286,1751,33,3,109.9,329.7
5287,1751,64,3,459.35,1378.05
5288,1752,3,5,285.96,1429.8
5289,1752,119,4,498.21,1992.84
5290,1753,53,5,121.16,605.8
5291,1753,181,3,262.17,786.51
5292,1753,58,5,201.78,1008.9
5293,1753,125,1,219.61,219.61
5294,1753,196,5,367.91,1839.55
5295,1754,135,3,420.42,1261.26
5296,1754,60,3,477.16,1431.48
5297,1755,168,2,257.22,514.44
5298,1755,169,5,355.86,1779.3
5299,1755,131,3,487.42,1462.26
5300,1756,88,4,160.81,643.24
5301,1756,31,2,331.22,662.44
5302,1757,15,2,133.1,266.2
5303,1758,115,5,235.14,1175.7
5304,1758,79,2,337.33,674.66
5305,1758,47,3,30.88,92.64
5306,1758,35,4,361.11,1444.44
5307,1759,1,2,406.82,813.64
5308,1759,193,3,58.92,176.76
5309,1759,59,2,23.91,47.82
5310,1759,121,2,72.7,145.4
5311,1760,5,4,318.86,1275.44
5312,1760,41,5,151.44,757.2
5313,1760,38,1,419.98,419.98
5314,1760,15,5,341.04,1705.2
5315,1760,54,1,23.93,23.93
5316,1761,139,1,464.31,464.31
5317,1761,157,1,411.08,411.08
5318,1762,176,1,405.61,405.61
5319,1762,158,3,483.86,1451.58
5320,1762,66,2,294.6,589.2
5321,1762,55,4,6.09,24.36
5322,1762,37,1,281.73,281.73
5323,1763,112,2,136.94,273.88
5324,1763,200,3,415.73,1247.19
5325,1763,77,1,29.48,29.48
5326,1763,151,4,180.89,723.56
5327,1763,1,1,35.21,35.21
5328,1764,151,5,393.29,1966.45
5329,1764,51,4,318.22,1272.88
5330,1765,200,4,470.56,1882.24
5331,1765,93,4,294.19,1176.76
5332,1765,65,1,192.73,192.73
5333,1766,88,4,110.72,442.88
5334,1766,2,4,119.26,477.04
5335,1766,34,3,371.64,1114.92
5336,1766,5,3,145.13,435.39
5337,1766,191,2,329.42,658.84
5338,1767,122,1,80.38,80.38
5339,1768,91,2,439.46,878.92
5340,1768,79,1,422.89,422.89
5341,1768,175,5,380.76,1903.8
5342,1769,143,1,10.8,10.8
5343,1769,103,2,210.87,421.74
5344,1769,35,3,499.86,1499.58
5345,1770,99,5,250.17,1250.85
5346,1770,25,1,7.64,7.64
5347,1770,142,1,21.96,21.96
5348,1770,142,3,184.69,554.07
5349,1771,64,3,158.9,476.7
5350,1771,35,2,465.6,931.2
5351,1771,67,4,198.11,792.44
5352,1772,187,4,305.98,1223.92
5353,1772,168,2,64.16,128.32
5354,1772,17,2,307.28,614.56
5355,1773,127,4,357.87,1431.48
5356,1773,153,4,243.52,974.08
5357,1773,59,5,439.7,2198.5
5358,1773,5,1,220.69,220.69
5359,1773,94,5,6.31,31.55
5360,1774,132,2,344.18,688.36
5361,1775,90,1,271.75,271.75
5362,1775,39,1,454.33,454.33
5363,1776,95,1,98.1,98.1
5364,1777,40,4,110.68,442.72
5365,1777,148,5,490.07,2450.35
5366,1778,106,2,407.93,815.86
5367,1778,75,1,108.16,108.16
5368,1778,156,3,434.37,1303.11
5369,1779,44,2,9.37,18.74
5370,1779,153,3,443.75,1331.25
5371,1779,9,1,318.8,318.8
5372,1779,29,1,405.89,405.89
5373,1780,116,3,58.81,176.43
5374,1781,90,5,176.07,880.35
5375,1781,44,4,311.75,1247.0
5376,1781,27,4,359.29,1437.16
5377,1781,43,2,113.59,227.18
5378,1782,102,5,467.72,2338.6
5379,1782,80,2,365.09,730.18
5380,1782,69,1,408.11,408.11
5381,1782,185,1,342.0,342.0
5382,1783,3,2,338.61,677.22
5383,1783,131,2,13.59,27.18
5384,1783,60,3,104.4,313.2
5385,1784,77,5,392.4,1962.0
5386,1784,22,3,7.53,22.59
5387,1784,103,2,149.01,298.02
5388,1785,128,3,163.19,489.57
5389,1786,34,3,181.87,545.61
5390,1787,52,4,373.37,1493.48
5391,1787,147,1,195.91,195.91
5392,1787,52,2,166.15,332.3
5393,1787,196,1,361.73,361.73
5394,1788,57,5,437.03,2185.15
5395,1788,111,3,302.82,908.46
5396,1789,182,1,338.47,338.47
5397,1789,189,3,495.84,1487.52
5398,1789,180,2,148.08,296.16
5399,1789,15,3,83.35,250.05
5400,1789,103,2,248.13,496.26
5401,1790,135,1,5.78,5.78
5402,1790,13,2,308.27,616.54
5403,1790,200,4,270.44,1081.76
5404,1791,86,5,22.96,114.8
5405,1791,1,3,291.61,874.83
5406,1792,89,5,442.96,2214.8
5407,1793,10,1,344.68,344.68
5408,1793,193,4,496.45,1985.8
5409,1794,6,5,420.74,2103.7
5410,1794,188,3,252.42,757.26
5411,1795,190,4,402.06,1608.24
5412,1795,2,5,193.99,969.95
5413,1795,144,1,225.16,225.16
5414,1795,112,2,18.79,37.58
5415,1796,167,2,272.79,545.58
5416,1796,153,2,112.84,225.68
5417,1796,191,2,386.89,773.78
5418,1796,83,5,455.22,2276.1
5419,1797,41,2,292.82,585.64
5420,1798,61,1,45.03,45.03
5421,1798,152,2,66.29,132.58
5422,1798,38,5,252.41,1262.05
5423,1799,191,1,392.05,392.05
5424,1799,42,4,94.38,377.52
5425,1800,112,1,475.54,475.54
5426,1800,25,3,442.5,1327.5
5427,1800,83,2,325.77,651.54
5428,1801,161,3,183.69,551.07
5429,1801,186,3,361.19,1083.57
5430,1801,150,3,494.2,1482.6
5431,1802,109,4,204.72,818.88
5432,1803,117,1,144.82,144.82
5433,1803,139,5,284.25,1421.25
5434,1803,156,2,202.11,404.22
5435,1803,96,1,234.48,234.48
5436,1803,168,2,341.36,682.72
5437,1804,71,2,164.74,329.48
5438,1805,150,1,378.24,378.24
5439,1806,58,1,264.37,264.37
5440,1806,138,1,68.83,68.83
5441,1806,46,4,402.96,1611.84
5442,1807,4,1,243.03,243.03
5443,1807,184,5,268.71,1343.55
5444,1807,21,2,254.2,508.4
5445,1807,189,2,27.14,54.28
5446,1807,2,5,415.16,2075.8
5447,1808,42,1,424.04,424.04
5448,1809,60,4,442.99,1771.96
5449,1810,81,2,9.24,18.48
5450,1810,194,3,393.25,1179.75
5451,1810,109,5,331.35,1656.75
5452,1810,106,4,285.73,1142.92
5453,1810,170,4,259.71,1038.84
5454,1811,137,1,430.87,430.87
5455,1811,187,4,254.16,1016.64
5456,1811,150,5,386.17,1930.85
5457,1812,18,3,103.47,310.41
5458,1812,148,3,442.65,1327.95
5459,1812,86,2,141.21,282.42
5460,1813,39,1,464.13,464.13
5461,1813,156,5,454.05,2270.25
5462,1813,151,1,327.85,327.85
5463,1814,36,3,377.43,1132.29
5464,1814,130,2,47.47,94.94
5465,1814,29,5,477.51,2387.55
5466,1814,39,3,138.12,414.36
5467,1815,187,2,479.18,958.36
5468,1815,87,5,93.26,466.3
5469,1815,191,5,182.46,912.3
5470,1815,174,4,445.44,1781.76
5471,1815,152,4,201.22,804.88
5472,1816,196,2,272.42,544.84
5473,1816,83,1,85.64,85.64
5474,1817,188,2,280.68,561.36
5475,1818,126,3,195.52,586.56
5476,1818,44,5,13.76,68.8
5477,1818,126,1,89.0,89.0
5478,1818,117,5,445.11,2225.55
5479,1818,65,5,363.16,1815.8
5480,1819,104,3,470.56,1411.68
5481,1819,87,5,194.9,974.5
5482,1819,69,5,368.55,1842.75
5483,1819,170,4,369.66,1478.64
5484,1819,143,3,489.76,1469.28
5485,1820,8,4,104.99,419.96
5486,1821,11,3,398.78,1196.34
5487,1821,19,4,24.5,98.0
5488,1822,192,5,74.73,373.65
5489,1823,136,1,386.88,386.88
5490,1823,112,3,370.53,1111.59
5491,1823,89,4,25.56,102.24
5492,1823,49,5,452.28,2261.4
5493,1823,117,4,397.42,1589.68
5494,1824,143,2,275.84,551.68
5495,1824,19,5,215.77,1078.85
5496,1825,108,2,430.09,860.18
5497,1825,19,5,183.73,918.65
5498,1826,6,3,340.55,1021.65
5499,1826,44,1,272.04,272.04
5500,1826,127,2,40.89,81.78
5501,1827,6,1,382.11,382.11
5502,1827,114,4,101.19,404.76
5503,1827,117,1,286.63,286.63
5504,1827,41,4,271.33,1085.32
5505,1827,108,3,253.97,761.91
5506,1828,197,3,219.8,659.4
5507,1828,73,5,344.95,1724.75
5508,1828,123,5,262.69,1313.45
5509,1828,186,3,71.37,214.11
5510,1829,53,5,447.53,2237.65
5511,1829,77,1,127.35,127.35
5512,1829,117,1,292.91,292.91
5513,1829,48,4,475.62,1902.48
5514,1830,23,5,480.64,2403.2
5515,1830,185,2,497.38,994.76
5516,1830,155,4,323.26,1293.04
5517,1830,68,2,275.04,550.08
5518,1830,63,4,242.25,969.0
5519,1831,78,4,370.58,1482.32
5520,1831,46,4,333.09,1332.36
5521,1831,156,2,480.51,961.02
5522,1832,124,2,125.01,250.02
5523,1832,88,5,15.27,76.35
5524,1832,171,3,187.58,562.74
5525,1832,178,3,293.21,879.63
5526,1832,39,3,238.48,715.44
5527,1833,85,4,46.98,187.92
5528,1833,149,4,156.98,627.92
5529,1833,11,4,206.03,824.12
5530,1833,52,2,18.89,37.78
5531,1834,98,5,369.94,1849.7
5532,1834,17,1,313.32,313.32
5533,1834,117,2,413.76,827.52
5534,1835,172,2,9.37,18.74
5535,1835,21,1,117.01,117.01
5536,1835,68,1,344.22,344.22
5537,1835,134,4,433.86,1735.44
5538,1835,38,3,323.96,971.88
5539,1836,49,2,109.79,219.58
5540,1837,23,3,230.89,692.67
5541,1837,177,4,264.47,1057.88
5542,1838,32,5,188.52,942.6
5543,1838,12,4,301.71,1206.84
5544,1838,75,2,52.35,104.7
5545,1839,149,2,196.66,393.32
5546,1839,94,3,357.39,1072.17
5547,1839,149,2,321.19,642.38
5548,1840,72,2,230.5,461.0
5549,1840,162,4,325.99,1303.96
5550,1841,52,5,159.18,795.9
5551,1841,64,3,450.09,1350.27
5552,1841,39,2,263.12,526.24
5553,1841,164,4,416.75,1667.0
5554,1841,127,1,446.46,446.46
5555,1842,165,2,356.9,713.8
5556,1843,175,4,468.54,1874.16
5557,1844,156,2,377.38,754.76
5558,1845,93,3,178.1,534.3
5559,1845,116,4,160.06,640.24
5560,1845,107,4,210.06,840.24
5561,1845,181,1,268.35,268.35
5562,1846,168,2,439.7,879.4
5563,1847,87,4,438.7,1754.8
5564,1847,162,4,119.59,478.36
5565,1848,87,4,163.62,654.48
5566,1848,23,3,100.93,302.79
5567,1848,116,2,469.96,939.92
5568,1848,171,2,223.84,447.68
5569,1849,47,3,395.71,1187.13
5570,1849,113,4,105.52,422.08
5571,1850,137,5,443.38,2216.9
5572,1850,127,4,90.02,360.08
5573,1851,14,3,277.59,832.77
5574,1851,103,1,438.26,438.26
5575,1851,58,2,49.25,98.5
5576,1851,157,4,456.11,1824.44
5577,1852,174,4,156.79,627.16
5578,1853,94,4,31.09,124.36
5579,1853,102,1,270.38,270.38
5580,1853,180,3,196.39,589.17
5581,1854,54,3,53.08,159.24
5582,1854,30,5,395.12,1975.6
5583,1854,76,5,98.51,492.55
5584,1854,15,3,22.84,68.52
5585,1854,174,1,419.13,419.13
5586,1855,24,1,386.55,386.55
5587,1855,191,5,20.35,101.75
5588,1856,20,4,22.45,89.8
5589,1856,31,3,480.47,1441.41
5590,1857,106,5,124.24,621.2
5591,1857,105,1,138.19,138.19
5592,1857,90,1,493.25,493.25
5593,1857,144,4,418.75,1675.0
5594,1858,34,3,184.54,553.62
5595,1858,129,3,374.98,1124.94
5596,1858,28,1,294.94,294.94
5597,1859,11,3,378.65,1135.95
5598,1859,86,2,58.89,117.78
5599,1860,166,4,199.53,798.12
5600,1860,129,4,498.3,1993.2
5601,1861,83,1,352.51,352.51
5602,1861,50,5,274.21,1371.05
5603,1861,184,5,138.58,692.9
5604,1861,16,5,397.74,1988.7
5605,1862,109,1,38.39,38.39
5606,1862,108,3,357.4,1072.2
5607,1862,20,1,296.64,296.64
5608,1863,89,2,293.94,587.88
5609,1864,38,3,106.53,319.59
5610,1864,149,2,414.5,829.0
5611,1864,175,1,321.27,321.27
5612,1865,189,3,100.29,300.87
5613,1865,55,1,85.13,85.13
5614,1865,115,5,309.11,1545.55
5615,1865,95,1,436.36,436.36
5616,1866,154,5,426.1,2130.5
5617,1867,96,1,92.42,92.42
5618,1867,53,2,83.78,167.56
5619,1867,14,5,155.41,777.05
5620,1867,113,3,50.69,152.07
5621,1867,5,2,118.18,236.36
5622,1868,38,2,138.88,277.76
5623,1868,192,3,413.14,1239.42
5624,1868,6,1,160.38,160.38
5625,1868,65,3,220.95,662.85
5626,1869,184,2,276.45,552.9
5627,1869,61,3,83.17,249.51
5628,1870,158,5,131.61,658.05
5629,1870,12,4,174.49,697.96
5630,1870,158,3,14.86,44.58
5631,1870,159,2,246.14,492.28
5632,1871,178,2,159.93,319.86
5633,1871,139,3,104.64,313.92
5634,1871,180,3,380.9,1142.7
5635,1872,150,4,74.5,298.0
5636,1872,21,1,322.3,322.3
5637,1873,125,4,260.61,1042.44
5638,1873,142,3,366.37,1099.11
5639,1873,127,2,437.1,874.2
5640,1873,123,4,393.91,1575.64
5641,1874,24,2,243.55,487.1
5642,1874,137,3,322.6,967.8
5643,1874,124,3,173.24,519.72
5644,1874,171,2,460.34,920.68
5645,1874,36,1,49.69,49.69
5646,1875,148,3,490.35,1471.05
5647,1875,64,4,11.55,46.2
5648,1875,68,1,153.55,153.55
5649,1876,8,5,481.0,2405.0
5650,1876,58,5,157.76,788.8
5651,1877,44,5,454.0,2270.0
5652,1877,87,2,10.0,20.0
5653,1877,195,2,68.67,137.34
5654,1878,109,4,356.77,1427.08
5655,1878,10,1,431.51,431.51
5656,1878,11,3,241.95,725.85
5657,1879,182,2,487.51,975.02
5658,1879,33,3,398.77,1196.31
5659,1880,7,2,476.25,952.5
5660,1880,150,1,374.97,374.97
5661,1880,193,4,132.47,529.88
5662,1881,170,1,375.14,375.14
5663,1881,171,4,443.61,1774.44
5664,1881,132,5,477.18,2385.9
5665,1881,3,4,187.89,751.56
5666,1882,67,2,248.7,497.4
5667,1883,182,5,283.37,1416.85
5668,1883,123,2,448.77,897.54
5669,1883,194,1,118.59,118.59
5670,1884,143,5,163.24,816.2
5671,1884,101,5,359.72,1798.6
5672,1884,56,5,36.51,182.55
5673,1884,191,2,482.63,965.26
5674,1884,147,4,486.66,1946.64
5675,1885,117,2,93.96,187.92
5676,1885,90,1,306.2,306.2
5677,1885,20,2,14.06,28.12
5678,1885,80,3,401.5,1204.5
5679,1886,171,3,215.94,647.82
5680,1886,177,2,256.11,512.22
5681,1886,127,3,246.92,740.76
5682,1886,49,2,266.78,533.56
5683,1886,165,5,353.7,1768.5
5684,1887,144,1,336.84,336.84
5685,1887,28,5,455.3,2276.5
5686,1888,94,1,422.2,422.2
5687,1888,74,1,161.79,161.79
5688,1888,135,4,460.11,1840.44
5689,1888,189,5,68.82,344.1
5690,1888,21,3,347.1,1041.3
5691,1889,153,4,295.01,1180.04
5692,1889,143,1,162.48,162.48
5693,1889,129,4,150.78,603.12
5694,1889,100,2,196.02,392.04
5695,1889,96,4,264.98,1059.92
5696,1890,42,4,251.11,1004.44
5697,1890,130,5,272.27,1361.35
5698,1890,23,4,237.42,949.68
5699,1891,82,2,49.95,99.9
5700,1891,196,2,442.43,884.86
5701,1892,58,5,173.18,865.9
5702,1892,22,2,129.4,258.8
5703,1892,9,3,271.03,813.09
5704,1892,52,3,88.1,264.3
5705,1893,51,2,142.32,284.64
5706,1893,153,5,91.15,455.75
5707,1893,36,4,37.48,149.92
5708,1893,118,3,38.17,114.51
5709,1894,70,5,166.1,830.5
5710,1894,183,1,322.69,322.69
5711,1894,35,3,22.02,66.06
5712,1894,95,5,227.36,1136.8
5713,1894,104,2,169.95,339.9
5714,1895,181,1,223.75,223.75
5715,1896,137,5,155.27,776.35
5716,1897,104,3,317.13,951.39
5717,1898,116,3,466.77,1400.31
5718,1898,3,1,60.37,60.37
5719,1898,42,1,197.89,197.89
5720,1899,23,1,408.1,408.1
5721,1899,59,1,186.44,186.44
5722,1900,180,3,347.41,1042.23
5723,1901,138,2,95.06,190.12
5724,1901,5,2,331.89,663.78
5725,1901,110,5,21.43,107.15
5726,1901,175,1,345.15,345.15
5727,1901,86,1,87.84,87.84
5728,1902,60,5,258.63,1293.15
5729,1902,72,2,260.57,521.14
5730,1902,135,3,15.7,47.1
5731,1902,191,3,315.46,946.38
5732,1902,109,1,23.65,23.65
5733,1903,49,4,7.33,29.32
5734,1904,35,5,349.83,1749.15
5735,1904,113,1,380.3,380.3
5736,1905,37,3,359.95,1079.85
